date,All-Transactions House Price Index,msa_state,city,title,id,frequency,seasonal_adjustment
2020-04-01,350.37,SC,Charleston,"All-Transactions House Price Index for Charleston-North Charleston, SC (MSA)",ATNHPIUS16700Q,Quarterly,Not Seasonally Adjusted
2020-07-01,356.97,SC,Charleston,"All-Transactions House Price Index for Charleston-North Charleston, SC (MSA)",ATNHPIUS16700Q,Quarterly,Not Seasonally Adjusted
2020-10-01,363.19,SC,Charleston,"All-Transactions House Price Index for Charleston-North Charleston, SC (MSA)",ATNHPIUS16700Q,Quarterly,Not Seasonally Adjusted
2021-01-01,372.94,SC,Charleston,"All-Transactions House Price Index for Charleston-North Charleston, SC (MSA)",ATNHPIUS16700Q,Quarterly,Not Seasonally Adjusted
2021-04-01,395.86,SC,Charleston,"All-Transactions House Price Index for Charleston-North Charleston, SC (MSA)",ATNHPIUS16700Q,Quarterly,Not Seasonally Adjusted
2021-07-01,420.42,SC,Charleston,"All-Transactions House Price Index for Charleston-North Charleston, SC (MSA)",ATNHPIUS16700Q,Quarterly,Not Seasonally Adjusted
1983-07-01,60.43,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1983-10-01,55.97,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1984-01-01,60.87,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1984-04-01,63.79,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1984-07-01,64.45,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1984-10-01,62.48,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1985-01-01,63.95,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1985-04-01,64.75,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1985-07-01,65.43,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1985-10-01,66.48,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1986-01-01,67.31,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1986-04-01,67.95,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1986-07-01,68.7,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1986-10-01,68.71,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1987-01-01,69.7,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1987-04-01,72.06,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1987-07-01,74.25,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1987-10-01,73.27,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1988-01-01,76.68,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1988-04-01,78.02,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1988-07-01,80.03,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1988-10-01,81.66,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1989-01-01,82.78,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1989-04-01,85.58,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1989-07-01,87.11,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1989-10-01,88.96,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1990-01-01,88.27,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1990-04-01,91.85,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1990-07-01,91.41,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1990-10-01,90.16,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1991-01-01,91.54,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1991-04-01,93.42,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1991-07-01,92.36,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1991-10-01,95.41,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1992-01-01,94.03,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1992-04-01,95.85,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1992-07-01,97.24,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1992-10-01,97.38,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1993-01-01,97.4,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1993-04-01,97.37,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1993-07-01,99.48,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1993-10-01,98.64,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1994-01-01,98.78,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1994-04-01,98.37,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1994-07-01,98.23,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1994-10-01,99.21,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1995-01-01,100.00,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1995-04-01,99.81,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1995-07-01,100.36,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1995-10-01,102.77,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1996-01-01,101.96,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1996-04-01,103.28,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1996-07-01,102.38,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1996-10-01,103.91,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1997-01-01,104.46,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1997-04-01,104.53,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1997-07-01,107.05,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1997-10-01,108.31,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1998-01-01,107.38,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1998-04-01,108.98,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1998-07-01,109.84,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1998-10-01,111.46,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1999-01-01,110.87,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1999-04-01,113.53,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1999-07-01,115.3,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
1999-10-01,118.33,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2000-01-01,118.89,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2000-04-01,123.44,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2000-07-01,124.84,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2000-10-01,127.69,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2001-01-01,129.63,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2001-04-01,133.36,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2001-07-01,136.54,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2001-10-01,136.8,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2002-01-01,139.96,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2002-04-01,144.42,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2002-07-01,148.01,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2002-10-01,148.52,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2003-01-01,151.13,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2003-04-01,155.93,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2003-07-01,158.89,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2003-10-01,164.8,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2004-01-01,167.45,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2004-04-01,173.23,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2004-07-01,183.95,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2004-10-01,186.94,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2005-01-01,194.72,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2005-04-01,206.97,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2005-07-01,214.99,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2005-10-01,222.67,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2006-01-01,227.24,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2006-04-01,233.52,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2006-07-01,237.2,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2006-10-01,238.3,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2007-01-01,241.97,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2007-04-01,242.33,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2007-07-01,241.46,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2007-10-01,245.83,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2008-01-01,242.69,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2008-04-01,237.42,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2008-07-01,232.91,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2008-10-01,233.96,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2009-01-01,232.52,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2009-04-01,226.51,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2009-07-01,223.17,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2009-10-01,217.01,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2010-01-01,217.78,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2010-04-01,213.96,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2010-07-01,218.57,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2010-10-01,215.44,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2011-01-01,212.05,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2011-04-01,206.15,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2011-07-01,206.92,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
2011-10-01,211.44,VA,Charlottesville,"All-Transactions House Price Index for Charlottesville, VA (MSA)",ATNHPIUS16820Q,Quarterly,Not Seasonally Adjusted
