date,Combined Violent and Property Crime Offenses,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2011-01-01,46.0,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2012-01-01,49.0,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2013-01-01,.,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2014-01-01,43.0,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2015-01-01,42.0,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2016-01-01,40.0,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2017-01-01,.,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2018-01-01,34.0,NY,New York,Rockland County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockland County, NY",FBITC036087,Annual,Not Seasonally Adjusted
2004-01-01,287.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2005-01-01,314.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2006-01-01,291.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2007-01-01,299.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2008-01-01,383.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2009-01-01,277.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2010-01-01,232.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2011-01-01,245.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2012-01-01,.,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2013-01-01,137.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2014-01-01,137.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2015-01-01,109.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2016-01-01,91.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2017-01-01,105.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2018-01-01,123.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2019-01-01,104.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2020-01-01,78.0,TX,Dallas,Rockwall County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Rockwall County, TX",FBITC048397,Annual,Not Seasonally Adjusted
2010-01-01,942.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2011-01-01,.,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2012-01-01,.,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2013-01-01,.,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2014-01-01,.,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2015-01-01,81.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2016-01-01,113.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2017-01-01,158.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2018-01-01,662.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2019-01-01,299.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2020-01-01,462.0,KS,Wichita,Sedgwick County,KS,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Sedgwick County, KS",FBITC020173,Annual,Not Seasonally Adjusted
2004-01-01,65.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2005-01-01,68.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2006-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2007-01-01,45.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2008-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2009-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2010-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2011-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2012-01-01,23.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2013-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2014-01-01,49.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2015-01-01,47.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2016-01-01,35.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2017-01-01,.,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2018-01-01,44.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2019-01-01,19.0,NE,Lincoln,Seward County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Seward County, NE",FBITC031159,Annual,Not Seasonally Adjusted
2009-01-01,3.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2010-01-01,0.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2011-01-01,0.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2012-01-01,5.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2013-01-01,0.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2014-01-01,0.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2015-01-01,2.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2016-01-01,4.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2017-01-01,2.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2018-01-01,0.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2019-01-01,2.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2020-01-01,2.0,NY,New York,Somerset County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somerset County, NJ",FBITC034035,Annual,Not Seasonally Adjusted
2005-01-01,153.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2006-01-01,124.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2007-01-01,98.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2008-01-01,108.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2009-01-01,144.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2010-01-01,102.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2011-01-01,93.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2012-01-01,113.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2013-01-01,102.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2014-01-01,72.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2015-01-01,91.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2016-01-01,83.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2017-01-01,81.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2018-01-01,40.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2019-01-01,34.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2020-01-01,85.0,TX,Dallas,Somervell County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Somervell County, TX",FBITC048425,Annual,Not Seasonally Adjusted
2004-01-01,26968.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2005-01-01,26850.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2006-01-01,27569.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2007-01-01,26408.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2008-01-01,28527.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2009-01-01,27567.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2010-01-01,27678.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2011-01-01,26895.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
2012-01-01,24339.0,NY,New York,Suffolk County,NY,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Suffolk County, NY",FBITC036103,Annual,Not Seasonally Adjusted
