date,Equifax Subprime Credit Population,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2011-01-01,26.751805295533565,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2011-04-01,26.022503422256353,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2011-07-01,26.176844783715016,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2011-10-01,26.459189665296535,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2012-01-01,26.211646626923983,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2012-04-01,25.760536333928513,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2012-07-01,25.797286619706473,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2012-10-01,25.924993284985227,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2013-01-01,25.301750150875073,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2013-04-01,24.888084100397364,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2013-07-01,25.13760574128497,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2013-10-01,25.261335318295092,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2014-01-01,24.657733290280916,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2014-04-01,23.826708985161673,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2014-07-01,23.732818905232698,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2014-10-01,24.38631212691927,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2015-01-01,23.83187267531887,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2015-04-01,23.146174646095115,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2015-07-01,23.168873226021525,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2015-10-01,23.41383286212942,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2016-01-01,22.622842175024456,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2016-04-01,21.987861590604556,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2016-07-01,22.121977625405993,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2016-10-01,22.744639376218323,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2017-01-01,22.115774059880984,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2017-04-01,21.55329522266702,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2017-07-01,21.68438419275008,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2017-10-01,22.019885526377017,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2018-01-01,21.25023319445308,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2018-04-01,20.611766167994904,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2018-07-01,20.786255997523604,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2018-10-01,21.356508304364617,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2019-01-01,20.873981229933317,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2019-04-01,20.347088314693405,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2019-07-01,20.65240806277889,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2019-10-01,21.258628061816626,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2020-01-01,20.70271343279024,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2020-04-01,19.241279291657126,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2020-07-01,18.896679696412004,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2020-10-01,18.85317772268247,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2021-01-01,17.68749622288028,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2021-04-01,16.943960598234128,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2021-07-01,16.952321129456806,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
1999-01-01,31.079607415485277,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
1999-04-01,31.344902386117134,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
1999-07-01,30.486486486486484,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
1999-10-01,30.99352051835853,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2000-01-01,31.120783460282915,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2000-04-01,30.926724137931032,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2000-07-01,31.269674711437567,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2000-10-01,31.3373253493014,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2001-01-01,31.648129423660265,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2001-04-01,30.412890231621347,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2001-07-01,30.976095617529882,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2001-10-01,31.54296875,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2002-01-01,30.405405405405407,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2002-04-01,32.093933463796475,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2002-07-01,32.70750988142292,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2002-10-01,31.225296442687743,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2003-01-01,32.2,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2003-04-01,31.24378109452736,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2003-07-01,33.00198807157058,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2003-10-01,33.86295928500497,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2004-01-01,33.63006923837784,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2004-04-01,33.2,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2004-07-01,33.73253493013972,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2004-10-01,34.503510531594785,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2005-01-01,33.7,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2005-04-01,32.83433133732535,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2005-07-01,31.91278493557978,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2005-10-01,31.72690763052209,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2006-01-01,30.42168674698795,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2006-04-01,31.024096385542173,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2006-07-01,31.59478435305918,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2006-10-01,32.484725050916495,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2007-01-01,32.29689067201605,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2007-04-01,31.709741550695824,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2007-07-01,33.5288367546432,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2007-10-01,34.13173652694611,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2008-01-01,33.4349593495935,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2008-04-01,33.29938900203666,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2008-07-01,33.66935483870967,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2008-10-01,33.906882591093115,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2009-01-01,31.943031536113935,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2009-04-01,31.434384537131233,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2009-07-01,31.013306038894573,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2009-10-01,32.418699186991866,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2010-01-01,30.182926829268293,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2010-04-01,30.831643002028397,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2010-07-01,30.942622950819672,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2010-10-01,31.17283950617284,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2011-01-01,31.995884773662553,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2011-04-01,30.561330561330564,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2011-07-01,30.640083945435464,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2011-10-01,30.663856691253947,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2012-01-01,28.93347412882788,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2012-04-01,29.324894514767934,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2012-07-01,30.582010582010582,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2012-10-01,30.315789473684212,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2013-01-01,29.479166666666668,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2013-04-01,28.661087866108787,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2013-07-01,29.38196555217832,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2013-10-01,29.1497975708502,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2014-01-01,29.607250755287005,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2014-04-01,29.31726907630522,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
2014-07-01,28.09667673716012,KS,Wichita,Sumner County,KS,"Equifax Subprime Credit Population for Sumner County, KS",EQFXSUBPRIME020191,Quarterly,Not Seasonally Adjusted
